id;name;address;ext_id;ext_name;ext_address;
4504127916014670;Стиль+Мода, салон красоты;Подмосковный бульвар, 3;52e36714498e26e607f12070;"Салон красоты ""Стиль+мода""";Подмосковный Бульвар, 3;
4504127916014670;Стиль+Мода, салон красоты;Подмосковный бульвар, 3;50334711e4b0c88bbd4656b6;Ириска;ул. имени Зверева, 2;
4504127908454060;Лаборатория Улыбки, стоматологическая клиника;Леонтьевский пер, 11;4decc436c65be8091ddfca7b;Лаборатория улыбки;Леонтьевский пер., 11;
4504127908855630;Союз композиторов, джаз-клуб;Брюсов пер, 8/10 ст2;4bd1c43341b9ef3bac81fce5;Союз композиторов;Брюсов пер., 8/10;
4504127908855630;Союз композиторов, джаз-клуб;Брюсов пер, 8/10 ст2;4c6bfefc99b9236a3247e1c9;ФаСоль;Брюсов пер., 8/10, стр. 2;
4504127908855630;Союз композиторов, джаз-клуб;Брюсов пер, 8/10 ст2;4e0de11752b1b27c1b80f546;Сквер у Дома Композиторов;Брюсов переулок;
4504127908855630;Союз композиторов, джаз-клуб;Брюсов пер, 8/10 ст2;5492f16b498e025da400b7dd;Концертный зал Дома Композиторов;Брюсов 8/10 стр.2;
70000001007542800;DS, студия красоты;Луговой проезд, 9 к2;52999c0c11d25bd97512dc2c;Студия красоты DS;Луговой проезд, д. 9, корп. 2;
4504128908665790;Цитадель, кафе;Большая Грузинская, 52;51d4014a498ea9117d6867c2;"Кафе ""Цитадель""";Большая Грузинская ул., 40;
4504127921275450;Парикмахерская;Первомайская, 43;548d6150498e3141e0879e44;Парикмахерская;Первомайская ул.,40/19;
70000001006603900;Династия, кафе;Фестивальная, 4а;4ef602bf6da1f7b65fdbfbc7;Династия;Кольцевая ул., 4а;
4504127908489310;Sweet, салон красоты;Верхние Поля, 4;5353bef4498edb86a2470271;Салон Sweet Верхние поля,4;ул. Верхние Поля, 4;
4504127908484350;Солярис, салон красоты;Краснобогатырская, 31;4d8cc6cc1716a1432ae407f7;Солярис-Мир Красоты;Краснобогатырская ул., 31, корп. 2;
70000001017276000;Хинкальная №1, кафе;Бауманская, 44/2;53a15225498ed30de665f621;Хинкальная №1;Ул.Бауманская Д.44/2;
70000001017276000;Хинкальная №1, кафе;Бауманская, 44/2;4d5a9ccb23e0a093d2305149;cafe bar 50/12;бауманская 50/12;
70000001017276000;Хинкальная №1, кафе;Бауманская, 44/2;519dbd43498e828ab69275dc;Главная лестница 1 этаж;Лефортовский переулок;
70000001017276000;Хинкальная №1, кафе;Бауманская, 44/2;54128f2f498e40e97f9b21b8;Отделение почтовой связи 105005;Бауманская 38;
4504127918623320;Булкас Маком, кафе-столовая;Дербеневский 1-й пер, 5;4d8879b7d85f37041091d1db;Булка С Маком;1-й Дербенёвский пер.;
4504127908574200;Клинико-диагностический центр №4;Крылатские Холмы, 3;4e2e65181838f1c552ba101e;Клинико-диагностический центр №4;ул. Крылатские холмы, 3;
4504127908658750;Автобан-Моторс, автотехцентр;Дмитровское шоссе, 107 к18;4bd2b0b341b9ef3ba698fee5;Автобан Моторс;Дмитровское шоссе, 107;
4504127909060840;Планета Суши, сеть ресторанов японской кухни;Верхняя Красносельская, 3а;4f32a0dfe4b097fc17df3d59;Планета Суши;Верхняя Красносельская ул., 3А, стр.1-18;
4504127909060840;Планета Суши, сеть ресторанов японской кухни;Верхняя Красносельская, 3а;500528b4e4b068f792bdf79c;IL Патио;ул. Верхняя Красносельская, 3а;
70000001007299300;Чайхана на Арбате, ресторан;Арбат, 25/36;4bc09d91461576b055617a32;Арбат / Arbat Street;ул. Арбат;
70000001007299300;Чайхана на Арбате, ресторан;Арбат, 25/36;4f8fd498e4b09603302ee819;Стихиаль на Арбате. Школа будущих мам.;Арбат 25;
70000001007299300;Чайхана на Арбате, ресторан;Арбат, 25/36;4b4dab8df964a52084d526e3;Starbucks;ул. Арбат, 19;
70000001007299300;Чайхана на Арбате, ресторан;Арбат, 25/36;52591093498ea5b2927d6563;Художественный салон на Арбате;ул. Арбат, 21;
70000001007299300;Чайхана на Арбате, ресторан;Арбат, 25/36;4db2f97bcda1c57c823b2f7a;Шоколадница;ул. Арбат, 29;
4504127915359280;Салон-парикмахерская;Дербеневская набережная, 7/21;4eff08e393adc82457f64e5c;Парикмахерская;Дербеневская улица;
4504127915558310;Пульс, спортивный клуб;Ленинградская, 10;4f87b722e4b07671793757c2;Автошкола Пульс;Ленинградское ш., 10, Химки, Московская область;
70000001006806900;Казан, чайхана;Красноказарменная, 23;5391dde5498e2f3990457d54;"Чайхана ""Казан""";Ул. Красноказарменная ул., 23;
70000001007362300;Персона, имидж-лаборатория;Никитский бульвар, 12;4ccd17a8ee23a143a9d223a8;Персона Lab;Никитский бул., 12;
4504127915444930;Аванстом, сеть стоматологических клиник;Юрловский проезд, 11;4fc8b015e4b0efc1d55aa2ac;Аванстом;Юрловский проезд, 11;
4504127914336650;Республика, кафе;Тверская-Ямская 1-я, 10;4b8a54a8f964a520d26832e3;Республика;1-я Тверская-Ямская ул., 10;
4504127914336650;Республика, кафе;Тверская-Ямская 1-я, 10;52d931e3498ec556d25e2a4d;Кафе Республика;ул. 1-я Тверская-Ямская, 10;
4504127914336650;Республика, кафе;Тверская-Ямская 1-я, 10;5084f9ede4b0974e52a79172;Республика офис;1-ая Тверская-Ямская Ул.;
4504127908814720;Vortex, театр-школа современного танца;Ленинградское шоссе, 58 к17;4e8345d4e5fa0012420f9a4f;VORTEX;Ленинградское ш., 58, стр. 17;
4504127908589580;Государственный театр киноактера;Поварская, 33;533cf7b3498eadddc1ed05e4;Государственный Театр Киноактера;ул.Поварская, 33;
4504127908589580;Государственный театр киноактера;Поварская, 33;4bb764c9ef159c741d1d77f7;Театр киноактера;Поварская ул., 33;
70000001006613800;M-dance, танцевально-спортивный клуб;Дирижабельная, 15Б;54509f8e498eb939ed82bac1;m-dance;Дирижабельная Улица,дом 15б;
70000001006613800;M-dance, танцевально-спортивный клуб;Дирижабельная, 15Б;545913d7498e820edc7f2177;m-dance;Дирижабельная ултица, дом 15Б;
4504127908436090;Дом-музей М.Ю. Лермонтова;Малая Молчановка, 2;4e9011bae5fa2c09eb303eca;Дом-музей М. Ю. Лермонтова;ул. Малая Молчановка, 2;
4504127908436090;Дом-музей М.Ю. Лермонтова;Малая Молчановка, 2;503dc7a8e4b0dba56400b1ae;Литературный Музей М. Ю.Лермонтова;ул. малая Молчановка, 2;
4504127914446430;Крошка Картошка, сеть кафе и киосков быстрого питания;Дубравная, 34;4eb6855ab8f786e275a88e00;Крошка Картошка;ТЦ Ладья;
4504127908646330;Детский сад №20, Машенька, комбинированного вида;Королёва проспект, 5г;5239261611d207cd28c24307;Детский сад #20;проспект королева 5г;
4504128908385820;Subway, сеть кафе и киосков быстрого питания;Новорязанское шоссе, 8 ст48-52;50bc769de4b0f4ad3dee885c;Subway;Новорязанское ш., 8;
4504127908519760;Сильвия, сеть стоматологических клиник;Милашенкова, 22;4f0b3245e4b00a2754c18feb;Сильвия;ул. Милашенкова, 22;
4504127911688880;Чудо Доктор, медицинский центр;Школьная, 11;4fab5a16e4b0d040d86daadd;Чудо Доктор;ул. Школьная, 11/3;
4504127908937330;Страдивари, караоке-ресторан;Верхняя Красносельская, 8;4c23023d13c00f472f6e88de;Страдивари;Верхняя Красносельская ул., 8, корп. 3;
70000001006464200;Vanity, студия красоты;Ленинградское шоссе 23 км, 1;5103869ce4b0840c045d3cc0;Vanity;Мега Химки;
4504127909238390;IL Патио, сеть ресторанов;Киевского Вокзала площадь, 2;4dfdff1345ddebdfeaafaaa7;Иль Де Боте / ILe De Beaute;ТРЦ «Европейский»;
4504127909238390;IL Патио, сеть ресторанов;Киевского Вокзала площадь, 2;4bef954b2ff520a13ac5e8a2;Espressamente illy;ТРЦ «Европейский»;
70000001007102500;Парикмахерская;Красноармейская, 58;51b44657498e096c7d95b7e7;Парикмахерская;Красноармейская ул., 58;
70000001006622800;Доктор рядом, сеть клиник;Ангарская, 45 к1;54c1e3e4498efcff06bedf67;Клиника Доктор Рядом;Ангарская 45 корп.1;
70000001017476400;Luxury, тату-студия;Правды, 24 ст3;54ba79c3498e43372c618ae8;Luxury tatoo studio;Улица правды 24, Строение 3;
4504128908503820;Автомойка;Казарменный пер, 3;506b0d09e4b08dbe055a4d4e;Каспер;Казарменый пер., 3;
4504128908808620;М-Шина, шиномонтажная мастерская для грузовых автомобилей;Войкова, 4;50d43c60e4b0454543523bb4;Музтаун;Лихаборская наб., 3;
4504127908716320;Парикмахерская;Волоколамское шоссе, 45;4e50ee81d164978659ded26c;Парикмахерская;Волоколамское ш., д.45;
4504127920933590;Гран, ООО, кафе;Симферопольская, 35;4bf6843b004ed13a668b42a0;ТЦ Гран Сити;Симферопольская ул., 35;
4504127920933590;Гран, ООО, кафе;Симферопольская, 35;524fd8e2498e94a401ef8857;Боулинг Гран;ТЦ Гран Сити;
4504127916152550;Roni, ресторан-бар;Петровка, 20/1;4e1202a51838f8ad8160a21c;Roni Asian Grill & Bar;ул. Петровка, 20/1;
70000001017406800;Сушинка, кафе;Волгоградский проспект, 32 к1;52e62d3b498e9f721408e994;Кафе Сушинка;Волгоградский проспект, д. 32/1;
4504128908456630;Отличная стоматология, клиника;Большая Почтовая, 1/33;505ed74ce4b0533a7244ac12;Отличная стоматология;Ул. Большая Почтовая, 1/33;
4504127908543690;На Рабочей, стоматология;Рабочая, 34 ст1;4fa57ef0e4b0fed481e35a5f;Веселим народ у Игната!;Рабочая ул., 33, Москва;
4504128908458190;Петр I, хостел;Измайловское шоссе, 73ж ст2;50a5d847e4b0d40bc23335d7;Петр I;Измайловское ш., 73;
4504127908885610;Музей-мастерская народного художника СССР Д.А. Налбандяна;Тверская, 8 к2;52b06eb811d28fabf6a61090;Музей-мастерская Д. А. Налбандяна;Тверская ул., 8, корп. 2, кв. 31;
70000001006995400;ОПТИМА, автотехцентр;Энергетиков, 10в;538db36c498e280206ed9e87;Оптима центр;Ул. Энергетиков 10Г;
4504127908503320;Мысин Студио, сеть салонов красоты;Русаковская, 25 ст1;4d15f91abb64224b42beb765;Мысин Студио;ул. Русаковская, д. 25, стр. 1;
4504127908479340;Жантиль, сеть салонов красоты;Химкинский бульвар, 17;4e7df662b634766b521baf79;Жантиль;Химкинский Б-р., 17;
70000001007346100;ПэКо, кафе;Бауманская, 43/1 к1 вл1;54283c11498e36575ec9d65e;Пэко;Бауманская ул., 47;
70000001007346100;ПэКо, кафе;Бауманская, 43/1 к1 вл1;54cf2374498e0db58a8bbd56;Исследовательский Центр Корпоративной Безопасности (ИЦКБ);Бауманская 43/1 стр 1;
70000001007346100;ПэКо, кафе;Бауманская, 43/1 к1 вл1;5261759c498ec49298a6220c;Комус;Бауманская ул., 56/17;
70000001007346100;ПэКо, кафе;Бауманская, 43/1 к1 вл1;4efee4be9a520dfd6578015a;"Маникюрный салон ""Кокетка""";Ул. Бауманская 44 строение 1;
70000001007346100;ПэКо, кафе;Бауманская, 43/1 к1 вл1;514ac2c3e4b0e876021433ea;Российские космические системы;Ул.Бауманская, д.53;
4504128908402500;Школа танцев Евгения Папунаишвили;Щукинская, вл42;50a21ba464a4e3a0d4cb80fb;Школа Танцев Евгения Папунаишвили;ул. Щукинская д.42;
4504128908549830;Автостройфарфор, автотехцентр;Силикатная, 2 ст6;4fd82395e4b0ba67a1104cbc;"ООО ""Автостройфарфор""";Силикатная ул., 2;
4504127908652640;McDonald`s, сеть ресторанов быстрого питания;Волгоградский проспект, 24;4c17685bc2dfc928fee9a769;McDonald's;Волгоградский просп., 24/2;
4504128908391700;На высоте, студия красоты;Грекова, 11;5030f9a1e4b01a9d9f7b82bc;"Салон красоты ""На высоте""";Grekova str,11;
4504128908391700;На высоте, студия красоты;Грекова, 11;51dc3e78498e5af6fedaab5f;Ветеринарная Клиника На Грекова;Грекова,11;
4504127908391920;Дента Лекс, стоматологическая клиника;Алтуфьевское шоссе, 97;50164d40e4b0d8233f46f21e;Стоматология Дента-Лекс;Алтуфьевское Шоссе, 97;
4504127916954520;Траттория в Сокольниках, ресторан;Маленковская, 32;5141f012e4b09f7dd53bc708;Траттория в Сокольниках;Маленковская ул., 32, стр. 2;
4504128908708310;Родники, жилой комплекс;Трудовая, 7;5376449d498edcf629894893;родники;Sashka hommy;
4504128908708310;Родники, жилой комплекс;Трудовая, 7;50543387e4b0a133022bff55;ДК Родники;Трудовая;
4504127915191730;Мир шашлыков, ресторан;Яна Райниса бульвар, 13а;4d69f6c10a25b60c82092c90;Мир Шашлыков;бул. Яна Райниса, 13;
70000001007485400;Brasserie belge 0.33, бельгийская пивная;Садовая-Спасская, 17/2;546badf5498e4d9e895c14ec;Бельгийская пивная «0.33» / Brasserie belge 0.33;Садовая-Спасская 17/2;
4504128908515760;Акихито, суши-ресторан;Полиграфистов, 1Б;4d97588b744f3704f75dd257;Акихито;ТЦ Перспектива;
4504127908529960;Vitasport, фитнес-центр;Живописная, 21 к2;4bb968a298c7ef3bc11a3202;Vitasport;ул. Живописная, 21, корп.2;
4504127908529960;Vitasport, фитнес-центр;Живописная, 21 к2;5118a3f9e4b08b4ea72052fc;Теннисные корты;Vitasport;
4504127908529960;Vitasport, фитнес-центр;Живописная, 21 к2;4ed22c91b634dd2993a0fbfd;Открытый бассейн;Vitasport;
4504127908529960;Vitasport, фитнес-центр;Живописная, 21 к2;5013e402e4b0e259d304e556;Закрытый бассейн;Vitasport;
4504128908443640;Центр функциональной стоматологии;15-й микрорайон (Зеленоград), к1557;4f8fb223e4b06094e60fe29f;Центр Функциональной Стоматологии;К. 1557;
4504127909746590;Гадкий Койот, бар;Кузнецкий Мост, 6/3 ст3;4bb268ba35f0c9b6143cbb83;Гадкий койот / Coyote Ugly;ул. Кузнецкий Мост, 6/3, стр. 3;
4504127908485810;Алекса, салон красоты;Вешних Вод, 2 к2;4f2e7138e4b062035799384f;Алекса;ул. Вешних Вод, 2, корп. 2;
4504127908472160;Мастердент, сеть стоматологических клиник;Вернадского проспект, 33;4cc81ba3caa5a1cdf26e9be7;Мастердент;Пр. Вернадского, д.33;
70000001007220200;Rated, тату-салон;Новинский бульвар, 10/12;5405d2c5498ebbc73347b1ed;RaTed тату-салон;Новинский б-р 10/12;
4504127908491560;Автомир, сеть автоцентров;Дмитровское шоссе, 98 ст1;4d04aafa7d9ba35da3506723;Автомир;Дмитровское шоссе, 98 с1;
70000001006526000;ИНВИТРО, сеть медицинских центров;Совхозная, 2;54d72406498e6a20321482ef;Инвитро;Химки,  Ул. Совхозная;
4504128908580780;Бистро Пронто, сеть итальянских кафе;Свердлова, 1а;51615b46e4b08e7a5a34b333;Pronto Pizza;ул. Свердлова, 1а;
4504127908496180;ФЛЭМП, салон красоты;Крылатские Холмы, 47;4e58f1a31f6e804280bdfa31;Флэмп;ул. Крылатские холмы, 47;
4504127915361330;777, кафе;Каспийская, вл36ж;50c869bfe4b0a80286eec06f;"Турагентство ""Феникс-777""";Ул. Каспийская,вл.13;
70000001007533500;Bad Boy, кафе;Арбат, 6/2;54884a34498e850db7f49c0e;Bad Boy;Арбатский пер. 2/6;
4504128908505290;Vesna, хостел;Старая Басманная, 5;4fae6ed5e4b0861eac9d4fd4;Хостел «Весна»;Старая Басманная ул., 5;
4504127921275210;Зубок, стоматологическая клиника;Измайловская площадь, 6;50ac99e6e4b0ecba4146b4be;"Клиника ""Зубок""";измайловская площадь д.6;
4504127908364050;Сауна на Дубнинской, 32;Дубнинская, 32;51179a83e4b02a68d96d0581;сауна на Дубнинской;Дубнинская 32;
4504127915476990;Обжорный ряд, сеть трактиров;Энтузиастов шоссе, 12 ст2;4e3d7f89d22d102e85424e65;Обжорный Ряд;Шоссе энтузиастов,12;
70000001017325400;НейлПоинт, студия маникюра;Краснопрудная, 22/24;548c4046498e6561893843cd;Студия маникюра Нейл Поинт;Краснопрудная 22/24;
4504127920522010;Детский сад №11, Росинка, комбинированного вида;Новое шоссе, 11;5489a32e498e681ec5eff1b0;Детский садик #11;Горки ленинские;
4504127908653600;Самсон, стоматологическая клиника;Коломенский проезд, 6;4f6d65f5e4b0e6e0019fdadc;Самсон;Коломенский проезд, дом 6, корпус 1;
4504127916093250;Имидж-студия Александра Казарина;Кожевнический 1-й пер, 6 ст1;4f551003e4b0d3a8f7a0f9d0;Студия Красоты Казарина Александра;1-й Кожевнический переулок д. 6 стр. 1 офис 108;
4504128908737000;Retunsky, йога-студия;Большой Каретный пер, 8 ст2;5235db6011d2fa11a975b911;Retunsky Yoga Studio;Большой Каретный пер., 8, стр. 2с;
4504128908512980;Орлиное Гнездо, кафе;Каширское шоссе, 82а;5006f06ce4b0ae5996d1b7c6;Орлиное гнездо;Каширское ш., 82 строение а;
4504127921155220;Подарков не будет, тату-студия;Вельяминовская, 6;4f2d1215e4b067066cb6092a;Подарков Не Будет;Вельямировская Ул.6;
4504127921155220;Подарков не будет, тату-студия;Вельяминовская, 6;505d91f5e4b01fac88684c9c;"Тату Салон ""Подарков Не Будет""";Вельяминовская,6;
4504127908822510;Ваш мастер, центр бытовых услуг;Хорошёвский 1-й проезд, 6;5006c2cde4b0361f0a6b9903;Ювелирная мастерская;1-й Хорошевский Проезд, 6;
70000001007308100;Сабурово Парк, строящийся коттеджный поселок;Сабурово Парк кп, 96;519758cb498e5de51821e903;Сабурово Парк;д. Сабурово;
4504128908782730;Воккер, сеть кафе и киосков;Сокольнического Круга проезд, 2а;51c6e17d498e06f524491bac;Воккер;Сад астрономов в Сокольниках;
4504128908373970;Автотехцентр;Шараповская, 1Б;51934a95498eeb8654c10ba6;"Автотехцентр ""Алло Гараж""";Шараповская, Стр.1Б;
4504127908489740;Леаль, салон красоты;Нагатинская, 26;4f377a0ce4b0d26ba114da2d;Леаль;Нагатинская д.26;
4504128908473180;Букле, салон красоты;Саморы Машела, 8 к2;4df0a963d22d433687183fde;Салон красоты Букле;ул. Саморы Машела, 8, корп. 2;
4504127916100440;Заправка, кафе;Победы, 4;4f0ae193e4b0ca3a5eb051bf;Кафе «Заправка»;Победы ул., 4;
4504127920095060;Парк-кафе, ресторан;Митрофанова, 21Б;4e07538152b165b7d7ad7a3f;Парк Кафе;Митрофанова, 21б;
4504127920095060;Парк-кафе, ресторан;Митрофанова, 21Б;4cdfce3594c3b60c59f56dea;Наташинский парк;ул. Митрофанова;
70000001017407100;Кофферджи, кафе;Ленинская Слобода, 19;5152e5ede4b069341209c6e2;Кофферджи;Омега Плаза;
4504127919944170;XXI век, студия красоты;1 Мая микрорайон, 34;535a715b498e74417b1aaac8;салон красоты XXI век;Мкр. 1 Мая д. 34;
4504127908427090;Шоколадница, сеть кофеен;Ленинградский проспект, 12;4ba52d5ff964a52029e838e3;Шоколадница;Ленинградский просп., 12;
4504127908362010;Клуб юных эрудитов, центр раннего развития;1812 года, 2;4f2e9485e4b00ef1a63fa532;Клуб Юных Эрудитов;1812 Года;
4504128908416980;Де Марко, сеть кафе;Садовая-Черногрязская, 13/3;5033a021e4b0a39927fa4845;Де Марко;Садовая-Черногрязская ул., 13/3;
4504128908416980;Де Марко, сеть кафе;Садовая-Черногрязская, 13/3;4fcb99cde4b0881ba3f25d17;Деликатесы Стерео;Старая Басманная 28,2;
4504128908416980;Де Марко, сеть кафе;Садовая-Черногрязская, 13/3;4feee713e4b05dce3a217e7c;Де Муазель;Москва;
4504128908416980;Де Марко, сеть кафе;Садовая-Черногрязская, 13/3;507bab67e4b06fd3ab0cb3b3;Детский сад №2299;Хомутовский тупик, 6;
4504128908519500;АвтоМОЛЛ, торговый комплекс;МКАД 55 км, ст18/1;4c1616fe7f7f2d7f2258e368;Кунцевский Авторынок;МКАД, 56-й км;
4504128908519500;АвтоМОЛЛ, торговый комплекс;МКАД 55 км, ст18/1;4f04006a722ee73139dc2bc7;Автоджин;МКАД;
4504128908519500;АвтоМОЛЛ, торговый комплекс;МКАД 55 км, ст18/1;535941dc498ec14dda6454a0;Магазин запчастей для автомобилей Opel & Chevrolet;Киевское шоссе, 1 км. от МКАД: ТК «Авто-мастер»,  павильон Г13;
70000001007254800;АвтоСпецЦентр Citroen, дилерский центр;Ленинградское шоссе, вл16;4e16873a2271881f204da66e;АвтоСпецЦентр Химки — Официальный дилер Nissan;Ленинградское шоссе, владение 16;
70000001007254800;АвтоСпецЦентр Citroen, дилерский центр;Ленинградское шоссе, вл16;4c41915c520fa59371cac9ac;АвтоСпецЦентр Химки — Официальный дилер Citroen;Ленинградское ш., вл. 23;
4504127918785700;Autostudio, автотехцентр;Фридриха Энгельса, 64 ст4;531370b111d2c55d51922145;autoStudio;Фридриха Энгельса 54 Стр 4;
4504127918785700;Autostudio, автотехцентр;Фридриха Энгельса, 64 ст4;4dad496f6a23037eec8ce0eb;Autocolorit;ул. Фридриха Энгельса, 64, стр.4;
70000001006164500;G lounge, ресторан;Остоженка, 14/2;5249ad1f498eb95ebf4bef88;Генацвале VIP;ул. Остоженка, 14/2;
70000001006164500;G lounge, ресторан;Остоженка, 14/2;5244105c11d2533b909a9447;B.I.G. Consulting;Всеволожский пер., 2/2;
70000001006164500;G lounge, ресторан;Остоженка, 14/2;503c62ece4b0daf25781f5f9;Accent Group;Барыковский переулок, д. 2;
70000001006164500;G lounge, ресторан;Остоженка, 14/2;509ca243e4b08f34f77b51a8;Araik Galstyan (Floral Design House);Ostozhenka 19;
4504127908972750;Ямайка, сеть студий загара и красоты;Новочерёмушкинская, 44 к1;4e5bc4c252b1b78b81bab77e;Ямайка;Новочеремушкинская ул., 44 к1, стр1;
4504128908654920;Mobile-24, мобильный автосервис;Винокурова, 11 к4;50992b97e4b031e7dd8630de;Mobile-24;Винокурова д.11 корпус 4;
4504128908519800;Усадьба Новая Салтыковка, жилой комплекс;Школьная, 7 к3;51d56582498e96395a234af0;Усадьба Новая Салтыковка;Школьная Д7;
4504127920867940;RUNFLAT, шиномонтажная мастерская;Силикатный 3-й проезд, 1 к1;537b76cd498e48d2ddf47e0a;Runflat Центр;3-ий Силикатный Проезд 1;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;4bcb3f8efb84c9b67f681e3e;Кузнецкий Мост, 20;ул. Кузнецкий Мост, 20;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;520c8d3811d266d397b94503;Кузнецкий мост 22;ул. Кузнецкий мост, 22;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;4bc8948d14d795217d5569e9;Метро Кузнецкий мост (metro Kuznetsky Most);ул. Рождественка;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;53ad249f498ec5c3187f7d29;Кузнецкий мост 8;ул. Кузнецкий мост, 8;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;4ff34b5fe4b0d27dd60533e0;Кузнецкий мост 19;ул. Кузнецкий мост, 19;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;53033f8611d274b777673db7;Пассаж Кузнецкий Мост;Кузнецкий Мост, д.19;
4504127918482050;Кузнецкий мост 20, кафе-бар;Рождественка, 6/9/20 ст1;52b0a66a11d2e494263db03b;Бинбанк;ул. Рождественка, 5/7, стр. 2;
4504127908489580;Нирвана, салон красоты;Александра Невского, 1;5013e222e4b0d8233e3855fe;Салон Красоты Нирвана;Ул. Александра Невского, д.1;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;4c091d8802c9d13aefb573dd;SПБ;Садово-Сухаревская ул., 2/34;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;5409fd35498ebfc65c796adc;Starbucks;Садовая-Самотечная ул., 24/27;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;515d7d28e4b0246c760720cd;SolnceTUR;Цветной Бульвар, 34/2;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;526d4d1f11d2c25258a95e91;Фотобудка в Tsvetnoy Garage Sale;Цветной Бульвар;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;51126dcfe4b030dc46690f15;SM.Art production;Цветной Бульвар 32,стр. 3;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;4eae3eafb8f765aba1a8d99e;Saipem Moscow;Sadovaya-Samotechnaya 24/27;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;523fd8eb498e735e87023f94;S7;Цветной Б-р, 30,стр 16;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;4f59b3aee4b0f78044e1835e;EF Sevastopolskaya;Азовская, 24/3;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;541845e7498e10d47c835616;Spa-online;Ул. Мещанская;
4504127908879910;SПБ, сеть пивных баров-ресторанов;Садовая-Сухаревская, 2;4f620d6de4b073ddca95841b;Scaena школа актерского мастерства;Цветной бул., 30, стр. 1;
4504127908632940;МедЦентрСервис, сеть клиник мужского и женского здоровья;Авиамоторная, 41Б;4ea2ba8d30f8b9d5ac75a811;МедЦентрСервис;ул. Авиамоторная, 41Б;
4504127908632940;МедЦентрСервис, сеть клиник мужского и женского здоровья;Авиамоторная, 41Б;5149e86ae4b031047018c35a;Центр Медитации;Авиамоторная 10;
4504127908539040;Школа №1883, Бутово, с дошкольным отделением;Адмирала Ушакова бульвар, 10;4ef16558e30016e5e14e58fd;Школа № 1863;ул. Поляны, 31а;
4504127908539040;Школа №1883, Бутово, с дошкольным отделением;Адмирала Ушакова бульвар, 10;52527fc811d2e0ab8e1f0d24;Столовая школы № 1863;Школа № 1863;
4504127908496770;Цветана, салон красоты;Бирюлёвская, 1 к2;4ec69734722eeaa24cf6c63b;Цветана;Бирюлевская д.1 к.2;
4504128908612820;Тарантино, бар;Малая Филёвская, 30;51b354f7498e93a306f2f36d;Тарантино bar&diner;Малая Филевская ул., 30;
4504128908415300;Автомойка на Рочдельской, 24а;Рочдельская, 24а;4dab21475da3ba8a479a2e88;Автомойка;Рочдельская ул.;
4504127921055700;Мечта, салон красоты;Марии Рубцовой, 7;517247bce4b0f1592fcc9af7;Салон Красоты Мечта;Марии Рубцовой, 7;
4504128908377020;Сайгон, кафе вьетнамской кухни;Большая Грузинская, 39;5048a1a0e4b03af1df9cc75f;Сайгон;Большая Грузинская ул., 39;
4504128908522030;Вай Тай, салон тайского массажа;Зелёный проспект, 5/12;512f24c7e0e2cb2e50039934;Wai Thai;Зеленый просп., 5/12;
4504128908453950;MixCafe Хинкальная, кафе;Фрунзенская набережная, 2/1;4fd63860e4b0f4325dc1ba02;Mix Cafe;Крымский пр.;
4504127908560720;Logan-Help, магазин автотоваров;Николоямская, 52 ст2;51b9e18f498e6e535935cecc;Logan Help;Николоямская 52 Стр2;
70000001006574900;Очаг красоты, салон красоты;Дирижабельная, 11;518f63b6498e59a11f7feeb7;Очаг Красоты;Дирижабельная 11;
4504127908366830;Леон, гостиница;Жулебинский бульвар, 36 к1;53db7070498e413b46a51ed2;Любимый Леон;Жулебинский Бульвар;
4504127908366830;Леон, гостиница;Жулебинский бульвар, 36 к1;51e0e3be498e1896ab24ca57;Отель Леон;Жулебинский бульвар д.36 корп.1;
70000001017512800;Бус-авто;Калибровская, 31а;5238888111d2f0cb74117091;Автомастерская;Калибровочная,31а;
4504127908603460;Мемфис, боулинг-клуб;Сколковское шоссе, 31 ст1;4d2846178292236a1ab117bb;Мемфис боулинг;Сколковское ш., 29;
4504128908650540;Pink, студия маникюра;Павла Андреева, 28 к5;51b8adb6498edf39cfc9904b;Pink;ул. Павла Андреева, 28, корп. 5;
